Num,Id,Request,EN1,EN2,EN3,EN4,EN5,EN6,EN7,EN8,EN9,EN10,EN11,EN12,EN13,EN14,EN15,EN16,EN17,EN18,EN19,EN20,EN21,EN22,EN23,EN24,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,EN1,EN2,EN3,EN4,EN5,EN6,EN7,EN8,EN9,EN10,EN11,EN12,EN13,EN14,EN15,EN16,EN17,EN18,EN19,EN20,EN21,EN22,EN23,EN24,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,AVERAGE,AVERAGE_EN,AVERAGE_CH,BINARY_EN,BINARY_CH
916,32678,"That's basically what our members have said, not necessarily my opinion. Anything I miss?",,,,,,,,-9,,-5,,,,,,-3,,0,,,,,-2,,-2,-4,,,,0,,,,3,,,,,0,,,,,0,,,,,,3,2,blank,blank,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,blank,-1,blank,-1,-1,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,1,0.076923077,-0.6,0.5,-1,1
917,138706,Thank you very much for fixing the broken references in <url> and related articles. Are you planning to fix them in <url> as well?,,,,,,,,4,,9,,,,,,6,,5,,,,,12,,6,10,,,,-5,,,,12,,,,,3,,,,,8,,,,,,4,-3,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,1,1,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,-1,0.692307692,1,0.5,1,1
918,20669,"I am puzzled that you just deleted the file 'harry potter stamps'. This file seems to have existed for two years without deletion, so perhaps you could explain the grounds for speedy deletion?",,,,,,,,-10,,4,,,,,,-8,,-8,,,,,-6,,-2,7,,,,-11,,,,-3,,,,,6,,,,,2,,,,,,0,3,blank,blank,blank,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,-1,blank,-1,1,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,1,-0.076923077,-0.6,0.25,-1,1
919,416937,Still doing vandalism reverts by hand I see. Need any help?,,,,,,,,-11,,-4,,,,,,-11,,-8,,,,,8,,3,-3,,,,-3,,,,7,,,,,0,,,,,1,,,,,,3,0,blank,blank,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,1,blank,1,-1,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,1,0.076923077,-0.6,0.5,-1,1
920,560988,"Page has been locked - as the only real place to report issues the government experiences is on the Prime Minister of the time's page, I find it quite simply a 'whitewash' to have the AWB/cole enquiry section on his page, there since it happened, removed a few months before the election. Your views?",,,,,,,,0,,9,,,,,,-1,,-2,,,,,2,,,-1,,,,0,,,,2,,,,,0,,,,,-2,,,,,,1,0,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,blank,1,blank,blank,-1,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,1,1,0.333333333,0.2,0.428571429,1,1
921,481612,See my answer in <url>. Is there some problem?,,-2,,,-2,-7,,,,,-3,,,-4,,,,,-2,,,,,,-3,,-2,-2,,,-3,,,,,,,,-1,,-5,,,,-6,,,0,,,-7,blank,-1,blank,blank,-1,-1,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,-1,-1,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,-1,blank,blank,1,blank,blank,-1,-0.866666667,-1,-0.777777778,-1,-1
922,463412,I added a clarifying sentence to my user page <url>. Do you think it distills the essence?,,2,,,2,-2,,,,,4,,,12,,,,,4,,,,,,0,,8,0,,,0,,,,,,,,0,,0,,,,11,,,0,,,-1,blank,1,blank,blank,1,-1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,1,1,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,blank,1,blank,blank,-1,0.733333333,0.666666667,0.777777778,1,1
923,625145,"Unfortunately I think <url> may also add that material; I am not familiar with Citizendum, though, but I will look at it. If Citizendum has the same policies regarding primary, secondary, and tertiary sources, then why not criticize both Wikipedia and Citizendum?",,2,,,2,0,,,,,2,,,0,,,,,3,,,,,,5,,6,2,,,-1,,,,,,,,5,,-4,,,,12,,,0,,,-5,blank,1,blank,blank,1,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,1,1,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,blank,-1,blank,blank,blank,1,blank,blank,1,blank,blank,-1,0.6,1,0.333333333,1,1
924,425115,"I'd be glad to help, if you like. How should we divide it, by section or by criteria?",,4,,,6,3,,,,,3,,,9,,,,,6,,,,,,10,,8,7,,,1,,,,,,,,0,,2,,,,12,,,3,,,8,blank,1,blank,blank,1,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,1,1,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,blank,1,blank,blank,1,1,1,1,1,1
925,525844,"I cannot open the BBC link, it was <url>. What if '''E'''arth and '''M'''oon, if upper case first letter, should the word ""the"" be added?",,,,,0,1,,,,,,,,,,,,,2,,,,,,0,,-1,0,,,-1,,,,,,,,0,,0,,,,5,,,1,,,0,blank,blank,blank,blank,1,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,-1,1,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,blank,1,blank,blank,1,0.666666667,1,0.555555556,1,1
926,20199,Well I came to the same conclusion as <name> Perhaps a trip to the talk page is in order?,,1,,,-1,0,,,,,-1,,,-2,,,,,-6,,,,,,,,0,4,,,0,,,,,,,,-1,,-2,,,,2,,,0,,,0,blank,1,blank,blank,-1,1,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,1,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,1,blank,blank,1,blank,blank,1,0.142857143,-0.333333333,0.5,-1,1
927,611882,I am confused as to <url> where it claism you moved it from <url> and it is currently added to <url>. The Request for Commentn had been previously closed as allow?,,0,,,4,-1,,,,,,,,-5,,,,,0,,,,,,1,,-2,0,,,-1,,,,,,,,3,,,,,,3,,,,,,-3,blank,1,blank,blank,1,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,-1,1,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,0.166666667,0.2,0.142857143,1,1
928,624518,"Thanks, I've PNG-ised these, and they look quite a lot better (to me, anyway!) &mdash; ""cbc decryption.png"" was missing; I don't suppose that's easily available, for completeness?",,1,,,9,1,,,,,2,,,11,,,,,1,,,,,,4,,6,9,,,-3,,,,,,,,-1,,6,,,,11,,,2,,,7,blank,1,blank,blank,1,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,1,1,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,1,blank,blank,blank,1,blank,blank,1,blank,blank,1,0.733333333,1,0.555555556,1,1
929,628764,Sigh. Was this renewed attack necessary now?,,-1,,,1,0,,,,,-1,,,-10,,,,,-4,,,,,,-2,,-1,0,,,-3,,,,,,,,-2,,-5,,,,-6,,,-3,,,-9,blank,-1,blank,blank,1,1,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,-1,1,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,-1,blank,blank,blank,-1,blank,blank,-1,blank,blank,-1,-0.6,-0.333333333,-0.777777778,-1,-1
930,211903,"I managed to find full squads for the <url> - among others - but I'm finding one of the players hard to identify. Do you know who Mura is, on Marseille's bench?",,2,,,1,2,,,,,0,,,8,,,,,1,,,,,,0,,9,0,,,0,,,,,,,,3,,6,,,,10,,,0,,,-3,blank,1,blank,blank,1,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,1,1,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,1,blank,blank,blank,1,blank,blank,1,blank,blank,-1,0.866666667,1,0.777777778,1,1
931,189345,Same with the vandal over at <url>. I don't think enough people watch that page to get a consensus on protecting that page--what can be done in the meantime?,,1,,,,,1,1,,,,,,,,5,,,2,,,,,0,,,,,-2,,,,0,,,12,1,,,,4,,,,0,,,,,,-2,blank,1,blank,blank,blank,blank,1,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,1,1,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,0.692307692,1,0.428571429,1,1
932,436627,"I'm new. Is the Editing User Talk section the right place to see if an article (not mine) can be rated ""Feature Listed"" or ""Feature Article""?",,-1,,,,,0,4,,,-1,,,,,4,,,1,,,,,0,,,,,-1,,,,-1,,,9,2,,,,1,,,,2,,,,,,-2,blank,-1,blank,blank,blank,blank,1,1,blank,blank,-1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,1,1,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,0.285714286,0.428571429,0.142857143,1,1
933,398548,"Sorry, I will check into this next week. Have you preserved UTF-8 (see comments on top of the wikEd code)?",,2,,,,,4,9,,,0,,,,,3,,,0,,,,,4,,,,,2,,,,1,,,11,3,,,,9,,,,0,,,,,,0,blank,1,blank,blank,blank,blank,1,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,1,1,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,1,1,1,1,1,1
934,349991,"In any case <url> should have just been me saying ""hey, could use some help"" and maybe one or two short replies of ""sounds good, I'll help"" or ""make sure you do XYZ"", but instead TT2011 again tried to turn it into another discussion. Can we collapse it to save bulk?",,-3,,,,,3,-10,,,,,,,,-8,,,1,,,,,-1,,,,,0,,,,2,,,9,1,,,,-1,,,,1,,,,,,-1,blank,-1,blank,blank,blank,blank,1,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,1,1,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,0.076923077,-0.333333333,0.428571429,-1,1
935,52743,That should be good now. Except isn't it el-Senussi not El Senussi?,,2,,,,,4,3,,,4,,,,,2,,,5,,,,,-1,,,,,1,,,,1,,,12,5,,,,5,,,,0,,,,,,-3,blank,1,blank,blank,blank,blank,1,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,1,1,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,0.714285714,0.714285714,0.714285714,1,1
936,40293,"Hi <name>, thanks for adding a source to the timetable as a reference for the destinations served. But how do you know that Sharjah and Istanbul are operated as charter flights?",,1,,,,,2,0,,,2,,,,,0,,,1,,,,,1,,,,,-2,,,,1,,,11,3,,,,-2,,,,1,,,,,,-3,blank,1,blank,blank,blank,blank,1,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,1,1,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,0.571428571,1,0.142857143,1,1
937,555924,I think <url> will require checkuser intervention. How do I relist it?,,1,,,,,0,0,,,0,,,,,0,,,0,,,,,0,,,,,0,,,,2,,,11,2,,,,6,,,,0,,,,,,-3,blank,1,blank,blank,blank,blank,1,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,1,1,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,0.857142857,1,0.714285714,1,1
938,387090,"Thanks for your participation. Just out of curiosity, is a site preference for color over black and white explicitly indicated on some guideine or policy page?",,2,,,,,5,3,,,6,,,,,3,,,2,,,,,3,,,,,3,,,,3,,,12,7,,,,10,,,,2,,,,,,7,blank,1,blank,blank,blank,blank,1,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,1,1,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,1,1,1,1,1,1
939,325029,"Sorry, another issue has taken my attention, and I don't think I can get to this task. Since you are running AWB, and have thought through how to do the regexes, is there a reason you can't make the heading change yourself?",,-2,,,,,-1,-6,,,-8,,,,,-5,,,-1,,,,,-2,,,,,-5,,,,1,,,12,3,,,,6,,,,3,,,,,,-12,blank,-1,blank,blank,blank,blank,-1,-1,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,1,1,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,-0.285714286,-1,0.428571429,-1,1
940,630266,"I'm pretty sure I didn't violate 3RR unless there's another revert I'm missing. Does replacing the ""/"" in <tt><ref name=missingref /></tt> when replacing a deleted reference count as a revert?",,0,,,,,0,-8,,,,,,,,-3,,,3,,,,,-1,,,,,-2,,,,0,,,12,0,,,,-5,,,,0,,,,,,-6,blank,1,blank,blank,blank,blank,1,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,1,1,blank,blank,blank,-1,blank,blank,blank,1,blank,blank,blank,blank,blank,-1,0.076923077,0,0.142857143,1,1
941,221864,I'll take a look. Can you give me an example?,,1,,,0,,,,,5,,,-1,,,0,,,,,,,8,,,0,,0,,,,,1,,,,,,,2,,,7,,,8,,1,,,-7,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,-1,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,1,blank,1,blank,blank,-1,0.714285714,0.666666667,0.75,1,1
942,627287,"<url> - You made a bold edit, I reverted and now we discuss. Is there a reason why the Wikipedia editor generated filmography should be deleted and replaced by a link to an outside site?",,-2,,,-2,,,,,0,,,0,,,-5,,,,,,,-6,,,5,,-1,,,,,1,,,,,,,-2,,,-6,,,0,,0,,,-12,blank,-1,blank,blank,-1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,-1,blank,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,1,blank,1,blank,blank,-1,-0.142857143,-0.333333333,0,-1,1
943,2943,In the summer (June-July) I am going to work on the ''Messiah'' article. Would you like to be in on this?,,2,,,3,,,,,-6,,,1,,,4,,,,,,,12,,,4,,5,,,,,2,,,,,,,3,,,3,,,4,,3,,,10,blank,1,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,1,blank,1,blank,blank,1,0.857142857,0.666666667,1,1,1
944,626372,I see you added a <person> licence to the image but I don't see any evidence from the source provided that this licence is proper to the image. Where do you see that this is the correct copyright licence for the image?,,0,,,-1,,,,,8,,,-1,,,-6,,,,,,,-6,,,-2,,-3,,,,,0,,,,,,,-1,,,0,,,0,,0,,,1,blank,1,blank,blank,-1,blank,blank,blank,blank,1,blank,blank,-1,blank,blank,-1,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,1,blank,1,blank,blank,1,0,-0.333333333,0.25,-1,1
945,296600,I had some problems updating images in the <url> Featured Article candidates. The images are uploaded both on Wikipedia and on Wikimedia Commons under the same name ... how do I get the links on the page to connect to the Wikimedia images rather than the Wikipedia ones?,,0,,,2,,,,,-2,,,0,,,5,,,,,,,12,,,1,,2,,,,,0,,,,,,,0,,,0,,,2,,0,,,-3,blank,1,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,1,blank,1,blank,blank,-1,0.714285714,0.666666667,0.75,1,1
946,562572,"Did make me smile....a dreamtime legend of a tiger in WA of all places. Seems a long way to walk, even when there was a land bridge ?",,1,,,3,,,,,-4,,,0,,,5,,,,,,,,,,0,,-2,,,,,0,,,,,,,,,,-3,,,4,,0,,,0,blank,1,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,1,blank,1,blank,blank,1,0.5,0.6,0.428571429,1,1
947,480243,I'm finding that I'm not able to access any of the DPL-related pages on the Toolserveru2013I get an error message or a blank pageu2013but somehow the Dab Challenge results are still being updated by your bot. Do you know what's going on?,,2,,,2,,,,,0,,,0,,,0,,,,,,,12,,,-2,,-2,,,,,1,,,,,,,0,,,-4,,,3,,0,,,-5,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,blank,blank,1,blank,1,blank,blank,-1,0.428571429,1,0,1,1
948,164477,"Hi, do you mind if I move your hook to go live on 26/27th? The GLAM WIKI conference could do with being highlighed by a non US/UK hook?",,3,,,7,,,,,-9,,,1,,,0,,,,,,,12,,,1,,7,,,,,2,,,,,,,2,,,7,,,6,,0,,,2,blank,1,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,1,blank,1,blank,blank,1,0.857142857,0.666666667,1,1,1
949,434360,"In the ACR for <url>, you mentioned that you had concerns with my writing style and were wary of supporting it. Can you specifically clarify what content in the article you had grammatical concerns with so I can make the needed improvements and gain your support?",,8,,,1,,,,,5,,,-1,,,0,,,,,,,9,,,0,,-2,,,,,1,,,,,,,4,,,2,,,8,,0,,,-4,blank,1,blank,blank,1,blank,blank,blank,blank,1,blank,blank,-1,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,-1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,1,blank,1,blank,blank,-1,0.571428571,0.666666667,0.5,1,1
950,234011,"thanks for the reply. Would it contradict any guidelines to change it everywhere to ""TWO SQ BRACKETS"" NEWNAME|the name relevant in the article ""TWO SQ BRACKETS"" (with the hope that the name won't change again before the article is created)?",,1,,,5,,,,,-2,,,1,,,2,,,,,,,12,,,-1,,5,,,,,1,,,,,,,3,,,4,,,4,,3,,,10,blank,1,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,blank,1,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,1,blank,1,blank,blank,1,0.714285714,0.666666667,0.75,1,1
951,470945,Sure. A redirect how though?,,0,,,,1,,,,,,,,,2,,,2,,,,0,5,0,,,-1,,0,,-2,,,,,,,,-3,,,,-6,,,,4,0,,,0,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,1,1,1,blank,blank,-1,blank,1,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,1,1,blank,blank,1,0.466666667,1,0,1,1
952,481136,What are you having a problem with? Are you having trouble with the ssh authentication?,,3,,,,7,,,,,,,,,0,,,0,,,,1,12,-1,,,0,,-3,,0,,,,,,,,-3,,,,-3,,,,-6,0,,,0,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,1,1,-1,blank,blank,1,blank,-1,blank,1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,-1,1,blank,blank,1,0.333333333,0.714285714,0,1,1
953,318287,Thanks for your reply. I've tried to incorporate the references into the article; how is it now?,,6,,,,0,,,,,,,,,2,,,4,,,,9,12,3,,,9,,3,,1,,,,,,,,0,,,,10,,,,4,3,,,-1,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,1,1,1,blank,blank,1,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,1,1,blank,blank,-1,0.866666667,1,0.75,1,1
954,44807,"Hello, I'm with the project of turning the list <url> hat is the same list in English, but in another language, and more link for azure. I have a problem, <url>, could you help me?",,2,,,,8,,,,,,,,,0,,,0,,,,1,12,3,,,9,,4,,-1,,,,,,,,3,,,,5,,,,4,4,,,-5,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,1,1,1,blank,blank,1,blank,1,blank,-1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,1,1,blank,blank,-1,0.733333333,1,0.5,1,1
955,618861,"Very well I won't contact you anymore. <name>, whatever happen to the spirit of collaboration?",,0,,,,-2,,,,,,,,,-6,,,-2,,,,-2,-10,-3,,,-7,,-10,,-3,,,,,,,,-2,,,,-12,,,,-4,-3,,,-12,blank,1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,blank,-1,-1,-1,blank,blank,-1,blank,-1,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,-1,-1,blank,blank,-1,-0.866666667,-0.714285714,-1,-1,-1
956,417932,"Regarding <url>, the alumni should be alphabetized and Tom DeLonge did go there. Why would you undo my edit?",,1,,,,0,,,,,,,,,0,,,-4,,,,-2,-11,-2,,,-6,,0,,-2,,,,,,,,-3,,,,-8,,,,-5,-3,,,-6,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,blank,blank,blank,-1,-1,-1,blank,blank,-1,blank,1,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,-1,-1,blank,blank,-1,-0.466666667,-0.142857143,-0.75,-1,-1
957,148641,"Haha, I'd imagine so! Which one is up next, out of further curiosity?",,3,,,,8,,,,,,,,,5,,,4,,,,8,1,0,,,3,,5,,-1,,,,,,,,-3,,,,-9,,,,3,0,,,7,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,1,1,1,blank,blank,1,blank,1,blank,-1,blank,blank,blank,blank,blank,blank,blank,-1,blank,blank,blank,-1,blank,blank,blank,1,1,blank,blank,1,0.6,1,0.25,1,1
958,214450,I'm afraid <url> is slightly under the 5x expansion threshold. Could you please see my comments at <url>?,,1,,,,3,,,,,,,,,0,,,-2,,,,6,12,2,,,7,,7,,6,,,,,,,,3,,,,12,,,,3,4,,,-3,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,-1,blank,blank,blank,1,1,1,blank,blank,1,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,1,1,blank,blank,-1,0.733333333,0.714285714,0.75,1,1
959,486441,"I understood just fine, but wasn't at my computer. Are you in a hurry?",,-1,,,,-3,,,,,,,,,0,,,1,,,,-5,4,-3,,,-7,,0,,0,,,,,,,,0,,,,3,,,,-4,3,,,0,blank,-1,blank,blank,blank,-1,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,-1,1,-1,blank,blank,-1,blank,1,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,-1,1,blank,blank,1,0.2,-0.142857143,0.5,-1,1
960,524994,"Thanks for the infomative reply -- I wasn't really questioning your putting the image in the infobox; appearance-wise I don't think it makes much difference. It is better, though, I think, to have the thumbnail indicator -- Is it possible to have that inside the infobox?",,2,,,,4,,,,,,,,,0,,,5,,,,1,12,4,,,10,,-3,,1,,,,,,,,3,,,,9,,,,,5,,,12,blank,1,blank,blank,blank,1,blank,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,blank,1,1,1,blank,blank,1,blank,-1,blank,1,blank,blank,blank,blank,blank,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,1,blank,blank,1,0.857142857,1,0.714285714,1,1
961,543996,Just noticed the compact on the evolution talk page. Are you going to reframe the discussion?,,,,-2,,,,,,0,,,,,,0,,-2,,,1,,,,0,,,,,-5,,,0,,,,,,,0,,,0,,,1,,,-1,,-3,blank,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,blank,blank,blank,blank,1,blank,-1,blank,blank,1,blank,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,blank,blank,blank,blank,1,blank,blank,1,blank,blank,1,blank,blank,-1,blank,-1,0.230769231,0.2,0.25,1,1
962,391778,"Um, I'll check it out, 141.158.210.110, but I haven't had a lot of edits (if any) on that article. In the mean time, why not <url> and join the Wikipedia community?",,,,-5,,,,,,-10,,,,,,4,,-1,,,-3,,,,8,,,,,-3,,,1,,,,,,,-1,,,-3,,,-3,,,2,,-5,blank,blank,blank,-1,blank,blank,blank,blank,blank,-1,blank,blank,blank,blank,blank,1,blank,-1,blank,blank,-1,blank,blank,blank,1,blank,blank,blank,blank,-1,blank,blank,1,blank,blank,blank,blank,blank,blank,-1,blank,blank,-1,blank,blank,-1,blank,blank,1,blank,-1,-0.384615385,-0.6,-0.25,-1,-1
