Num,Id,Request,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,EN_32,EN_33,EN_34,EN_35,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,CH_24,CH_25,CH_26,CH_27,CH_28,CH_29,CH_30,CH_31,CH_32,CH_33,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,EN_32,EN_33,EN_34,EN_35,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,CH_24,CH_25,CH_26,CH_27,CH_28,CH_29,CH_30,CH_31,CH_32,CH_33,AVERAGE_SCORES,AVERAGE_EN,AVERAGE_CH,BINARY_AVERAGE_EN,BINARY_AVERAGE_CH
427,626970,"If it's not clear, I am asking for a '''quote from your source''' which supports the statement which you inserted into the article with your reference. Can you please supply a quote?",3,,,,2,7,,,-7,,,,-4,,10,,,2,-6,,,-4,,,,-11,,,-12,,,,,,,,,-1,4,,,,,0,-1,,,,-2,,0,,,,,-4,,,0,,,,,1,-4,,,,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,0.676470588,0.657142857,0.696969697,1,1
428,517632,"Are you there? I just posted YAP, Yet Another Plea, on <url>, might you wish to pitch in with something technical or at least magisterial?",-1,,,,-9,-3,,,11,,,,-3,,8,,,1,-6,,,-1,,,,-11,,,-2,,,,,,,,,2,1,,,,,-3,-8,,,,-4,,-1,,,,,11,,,0,,,,,-2,-6,,,,-1,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,0.588235294,0.542857143,0.636363636,1,1
429,553188,"This page is new, the result of a move - the page it moved from is now a redirect to <url>, but the history which goes with it is at the page I asked to be deleted. Can you delete the page, while copying the history over to the article?",0,,,,3,-1,,,8,,,,-1,,2,,,3,8,,,1,,,,0,,,-1,,,,,,,,,4,2,,,,,0,8,,,,-1,,1,,,,,0,,,0,,,,,1,,,,,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.882352941,0.828571429,0.939393939,1,1
430,423432,"Sorry, I've moved a number of articles and thought I did it correctly. How is moving done properly without losing the edit history?",4,,,,12,-1,,,9,,,,6,,8,,,3,7,,,1,,,,6,,,6,,,,,,,,,5,12,,,,,2,5,,,,-1,,1,,,,,3,,,1,,,,,0,,,,,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.941176471,0.942857143,0.939393939,1,1
431,323592,"I've just seen your message on my Talk page. Why do you want the disambiguation page to be the one that doesn't say ""disambiguation""?",-1,,,1,,-2,,8,,,,,-3,1,,,,,1,,,0,,,3,,,,,0,,,,8,,,,,0,,,-4,,0,,,,-6,,,,2,,0,,,0,,-5,,,-5,,,,-1,,,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,0.764705882,0.828571429,0.696969697,1,1
432,299306,"Sorry, its not immeadiately obvious why thats a revert. Can you clarify?",5,,,6,,6,,10,,,,,2,7,,,,,3,,,5,,,2,10,,,,4,,,,7,,,,,5,,,1,,10,,,,9,,,,3,,4,,,7,,-1,,,3,,,,2,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0.970588235,1,0.939393939,1,1
433,199732,"No more saga! Help me by keeping this page the way it is right now, alright?",-3,,,-4,,-6,,0,,,,,-12,-4,,,,,-4,,,-3,,,-10,-3,,,,-3,,,,7,,,,,-11,,,-11,,-3,,,,-3,,,,-3,,3,,,-12,,-6,,,-7,,,,-12,,,-1,1,1,-1,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,-1,1,1,0.441176471,0.428571429,0.454545455,1,1
434,196952,"While editing the COIN page regarding Ciplex, I accidently broke your sig. Since I don't want any more flame, could you please fix it?",2,,,4,,2,,2,,,,,3,4,,,,,0,,,1,,,-4,5,,,,3,,,,8,,,,,8,,,1,,-5,,,,3,,,,3,,11,,,-9,,3,,,2,,,,11,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0.911764706,0.942857143,0.878787879,1,1
435,623240,"I'm going to have to say that a ""Socionics Institute"" is not going to cut it as a reliable source for notability. Can you come up with a third party?",0,,,2,,-4,,8,,,,,-6,1,,,,,-1,,,-2,,,-4,3,,,,-5,,,,0,,,,,0,,,-2,,3,,,,3,,,,4,,5,,,-5,,0,,,-2,,,,0,,,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,0.735294118,0.657142857,0.818181818,1,1
436,619890,I don't see the vandalism. Could you show me where it is?,0,,,9,,5,,7,,,,,6,0,,,,,2,,,2,,,3,5,,,,3,,,,4,,,,,3,,,5,,10,,,,6,,,,2,,4,,,-1,,-1,,,2,,,,5,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,0.941176471,1,0.878787879,1,1
437,493880,Without information about the source and whether it's a free use or fair use picture it can't be used under the Wikipedia rules. Do you have this information?,5,,,5,,0,,8,,,,,3,0,,,,,2,,,3,,,2,8,,,,2,,,,6,,,,,0,,,3,,4,,,,0,,,,4,,4,,,0,,0,,,2,,,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
438,629786,"And NO Igor, discuss edits with ME please. Are you proposing to discard the mentorship agreement?",-10,,,-4,,-10,,9,,,,,-7,-6,,,,,-1,,,-6,,,-11,-6,,,,-9,,,,6,,,,,-9,,,-5,,-10,,,,-10,,,,3,,-5,,,-12,,-6,,,-3,,,,-11,,,-1,1,1,-1,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,-1,1,1,0.441176471,0.428571429,0.454545455,1,1
439,627434,I see that you have made an edit to another page since posting the request for IP block exemption. Does that mean the block is no longer in force?,4,,,3,,1,,9,,,,,0,3,,,,,0,,,0,,,0,0,,,,0,,,,8,,,,,0,,,,,6,,,,4,,,,3,,0,,,2,,0,,,-2,,,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.970588235,1,0.939393939,1,1
440,576930,<url> is currently an orphaned article. Can you find some articles to link to 'Christa Behmenburg''?,0,,,3,,5,,8,,,,,3,0,,,,,2,,,1,,,6,-3,,,,1,,,,7,,,,,-1,,,0,,4,,,,2,,,,2,,5,,,1,,0,,,2,,,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.941176471,0.942857143,0.939393939,1,1
441,621082,Why would you doubt that. And for that matter why wouldn't you rewrite it yourself?,-5,,,,,-5,-9,,,,-9,-8,-6,,,,,,,-9,,-7,,,,,-11,,,-12,,,,,,,,,-6,-10,,,,,-9,,-12,,-8,,,,,2,,-1,,-12,,-8,,,,,,-8,-3,,-1,1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,0.411764706,0.428571429,0.393939394,1,1
442,305475,"Hey, I noticed you protected the article <url> from being recreated. Will you be able to reverse that If I recreate the article with sourced, factual, real world content?",-2,,,,,5,-3,,,,5,0,-2,,,,,,,12,,2,,,,,-5,,,1,,,,,,,,,5,-10,,,,,2,,6,,1,,,,,2,,6,,-1,,0,,,,,,-3,0,,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,0.794117647,0.771428571,0.818181818,1,1
443,620208,I thought I'd asked you nicely on <url> not to make further attempts at getting your point into the article without trying to find consensus. Could you please address my points on the talkpage before having further tries in the article itself?,-6,,,,,0,3,,,,3,-6,-9,,,,,,,-2,,-8,,,,,-10,,,-6,,,,,,,,,3,1,,,,,-4,,-1,,-3,,,,,2,,12,,12,,-10,,,,,,-9,4,,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,0.647058824,0.6,0.696969697,1,1
444,529277,Update is four hours late. Any chance you could post it?,-7,,,,,0,-7,,,,-11,1,-2,,,,,,,-3,,3,,,,,-5,,,-3,,,,,,,,,-1,2,,,,,0,,2,,-3,,,,,3,,3,,4,,0,,,,,,-9,-1,,-1,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0.676470588,0.6,0.757575758,1,1
445,288161,I've now supplied a free image on <url> (thanks for motivating me to do so!). Could you perhaps consider your reassessment of the article?,5,,,,,3,3,,,,9,2,9,,,,,,,12,,6,,,,,-4,,,7,,,,,,,,,7,12,,,,,8,,7,,4,,,,,2,,9,,11,,8,,,,,,10,5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.970588235,0.942857143,1,1,1
446,607362,"Email checked and responded to. If you can't respond here, could you at least leave me a note to check my email?",-6,,,,,-3,-4,,,,-10,0,-4,,,,,,,-8,,3,,,,,-3,,,-2,,,,,,,,,3,-5,,,,,-3,,-8,,-3,,,,,2,,7,,-2,,-9,,,,,,-2,0,,-1,1,1,1,1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,0.558823529,0.542857143,0.575757576,1,1
447,7122,<url>.. it doesn't really explain what the issue was. Can you word it better?,-4,,,,,0,-2,,,,-10,0,-3,,,,,,,-3,,8,,,,,1,,,-2,,,,,,,,,-2,-7,,,,,-4,,-2,,-2,,,,,1,,7,,0,,-3,,,,,,-5,0,,-1,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,0.617647059,0.657142857,0.575757576,1,1
448,5692,I don't see a connection between the <url> and the <url> articles that would warrant See Also links between the two. Could you explain that to me?,0,,,,,3,-1,,,,-10,0,3,,,,,,,5,,4,,,,,3,,,-1,,,,,,,,,0,1,,,,,-3,,0,,-1,,,,,2,,6,,9,,2,,,,,,7,1,,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.852941176,0.828571429,0.878787879,1,1
449,397366,"Hi, I reverted vandalism on a couple of your subpages that you transclude in your main userpage. Do you want me to semi-protect them (your subpages) so that it is more difficult for vandals to subtly vandalize you?",-5,,,,,6,3,,,,7,2,7,,,,,,,8,,5,,,,,,,,3,,,,,,,,,6,8,,,,,4,,2,,5,,,,,3,,4,,5,,0,,,,,,,0,,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.970588235,0.942857143,1,1,1
450,83786,"OK, I will do that. But probably we should first set the gallery up on commons - do you know anything about editing/creating there?",-3,,,,,8,1,,,,6,2,4,,,,,,,8,,1,,,,,3,,,,,,,,,,,,3,3,,,,,,,0,,1,,,,,2,,1,,0,,0,,,,,,6,0,,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.970588235,0.942857143,1,1,1
451,250689,"Third: it's August 31 2010. Please check my userpage for reasons why I really don't feel useful today. Ask another admin, okay?",-10,,,,,0,,,-5,,-7,,,-11,,5,,,-5,-8,,,,,,,-12,-11,,,,,,,,,,,-5,,-4,,-10,,,-11,,,-9,,,,,4,2,,,0,,,-3,,,-7,1,,,,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,0.558823529,0.542857143,0.575757576,1,1
452,628136,"Okay, how about this... Give me five minutes. I'll list all the images you have uploaded, you tell me where they came from, okay?",-9,,,,,3,,,-5,,-8,,,6,,-1,,,-2,-5,,,0,,,,-10,-11,,,,,,,,,,,-3,,-3,,-8,,,-6,,,-2,,,,,0,2,,,-3,,,-5,,,4,1,,,,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,0.558823529,0.542857143,0.575757576,1,1
453,618911,"Thanks. Aside from rewrites and creations (which I've no mind for), anything in particular you see that I should focus on, or is it going okay?",-4,,,,,8,,,3,,5,,,8,,5,,,4,8,,,9,,,,6,11,,,,,,,,,,,4,,3,,9,,,9,,,5,,,,,4,2,,,6,,,-2,,,4,3,,,,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0.941176471,0.942857143,0.939393939,1,1
454,355369,"Right, but not all of it. So can you retrieve it or not?",-5,,,,,-6,,,-2,,-9,,,-12,,-2,,,-4,-8,,,-6,,,,-5,-8,,,,,,,,,,,-1,,-3,,-9,,,-4,,,-2,,,,,-2,-11,,,0,,,-6,,,-3,1,,,,-1,1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,0.411764706,0.371428571,0.454545455,1,1
455,618681,"Also, how does the ""revert all edits"" function work? Mainly, what do I put in the box for the secondary confirmation?",3,,,,,0,,,2,,1,,,0,,0,,,4,1,,,0,,,,7,8,,,,,,,,,,,0,,0,,8,,,3,,,2,,,,,3,-5,,,0,,,-3,,,0,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0.941176471,1,0.878787879,1,1
456,397562,Please explain this <url>. Is there a valid reason why this image was removed?,-3,,,,,0,,,-2,,-6,,,-6,,5,,,-2,1,,,-9,,,,-2,-4,,,,,,,,,,,-4,,4,,5,,,-9,,,-2,,,,,3,-6,,,5,,,-2,,,-2,1,,,,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,0.588235294,0.542857143,0.636363636,1,1
457,530306,Thank you! Could you protect the picture that's live too?,6,,,,,7,,,4,,8,,,6,,7,,,6,6,,,9,,,,12,11,,,,,,,,,,,7,,11,,11,,,12,,,5,,,,,3,6,,,12,,,1,,,6,5,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458,619977,"Yeah, and it will still have been the third to pass the full bit string tests, instead of just the byte tests. :) What's the significance of 2042?",4,,,,,5,,,3,,-7,,,11,,0,,,-7,8,,,6,,,,7,9,,,,,,,,,,,0,,3,,-3,,,12,,,1,,,,,0,5,,,6,,,-1,,,1,0,,,,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0.882352941,0.885714286,0.878787879,1,1
459,505413,I notice that you are using a very old version of my monobook script. Have you considered updating it?,-5,,,,,4,,,0,,4,,,2,,1,,,1,9,,,-2,,,,2,0,,,,,,,,,,,2,,0,,11,,,10,,,-1,,,,,2,5,,,0,,,0,,,0,2,,,,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.911764706,0.885714286,0.939393939,1,1
460,618990,Reading the guideline again: ''The name of each article (a link to the articles is recommended as well) in which fair use is claimed for the item''. Where does that say I '''need''' a link to the article?,-5,,,,,-2,,,-3,,0,,,-9,,0,,,4,-3,,,-4,,,,2,-4,,,,,,,,,,,-1,,-2,,-11,,,3,,,-6,,,,,2,-2,,,0,,,-6,,,-11,2,,,,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,0.588235294,0.6,0.575757576,1,1
461,522828,"Hello. Since you have contributed to <url> in the past, could you spare a minute to discuss the fate of <url>?",2,,,,7,3,,,,12,,,1,,,10,8,,,,,,4,12,,,,12,,,10,,,,,,6,,7,,,12,,,,8,,,,,1,,,1,,,12,,,,4,,1,0,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
462,298086,Latest version (now on Commons); all placenames included but still needs some tidying up and tweaking. Comments?,-1,,,,0,0,,,,6,,,0,,,-1,-1,,,,,,3,6,,,,5,,,0,,,,,,1,,0,,,-2,,,,0,,,,,-1,,,-3,,,0,,,,-1,,1,0,,,,,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0.794117647,0.828571429,0.757575758,1,1
463,20833,"<name>, I am completely baffled by this, I don't know where you are coming from or what your complaint is, and you are one of the writers that I most often agree with. Can you explain?",0,,,,-8,-12,,,,3,,,6,,,-11,-8,,,,,,-2,0,,,,0,,,-6,,,,,,-6,,-6,,,5,,,,2,,,,,0,,,-7,,,-1,,,,-5,,-5,-4,,,,,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,0.617647059,0.657142857,0.575757576,1,1
464,141299,"I did notice that some articles linked to the ones I worked on are now missing, which leaves a link hanging. If you're going to delete articles, shouldn't someone clean up these broken links?",0,,,,-5,-9,,,,-6,,,0,,,-7,-1,,,,,,0,5,,,,4,,,-1,,,,,,-3,,-3,,,-5,,,,-4,,,,,0,,,-6,,,-5,,,,-5,,1,-2,,,,,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0.588235294,0.657142857,0.515151515,1,1
465,109807,"Can you please explain what the two fields you added to the table at <url> are supposed to mean? What ""reaction""?",3,,,,1,9,,,,5,,,-3,,,-6,6,,,,,,2,1,,,,1,,,1,,,,,,4,,5,,,-6,,,,0,,,,,2,,,-2,,,-2,,,,-4,,-1,2,,,,,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,0.794117647,0.885714286,0.696969697,1,1
466,45710,"Your <url> give your first edit as on April 9, 2011. Do you have any other account you have not disclosed yet?",1,,,,-1,0,,,,6,,,0,,,-10,5,,,,,,0,2,,,,0,,,0,,,,,,0,,1,,,-5,,,,0,,,,,2,,,-1,,,0,,,,-2,,-2,3,,,,,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,0.823529412,0.885714286,0.757575758,1,1
467,476471,The primary meaning is not formatted well here. Care to take a shot at it?,0,,,,-2,-6,,,,3,,,3,,,6,-2,,,,,,-1,9,,,,2,,,3,,,,,,0,,5,,,-5,,,,2,,,,,-1,,,2,,,2,,,,-7,,-6,3,,,,,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,0.764705882,0.771428571,0.757575758,1,1
468,626199,Just curious... Where did it come from? Where did you cut and paste it from?,-3,,,,0,-3,,,,-7,,,-3,,,3,6,,,,,,1,-3,,,,-1,,,-3,,,,,,0,,1,,,-2,,,,4,,,,,0,,,2,,,-12,,,,-5,,0,-2,,,,,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0.676470588,0.6,0.757575758,1,1
469,264041,I refer you to my last answer about independent sources. Do you have press coverage?,2,,,,0,-6,,,,-9,,,-3,,,1,5,,,,,,-1,4,,,,1,,,-2,,,,,,0,,3,,,3,,,,,,,,,1,,,1,,,-3,,,,0,,0,1,,,,,1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0.823529412,0.714285714,0.939393939,1,1
