Num,Id,Request#,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,EN_10.1,EN_20.1,EN_30.1,EN_40,EN_50,EN_60,EN_70,EN_80,EN_90,EN_100,EN_110,EN_120,EN_130,EN_140,EN_150,EN_160,EN_170,EN_180,EN_190,EN_200,EN_210,EN_220,EN_230,EN_240,EN_250,EN_260,EN_270,EN_280,EN_290,EN_300,EN_310,EN_320,EN_330,EN_340,EN_350,CH_10.1,CH_20.1,CH_30,CH_40,CH_50,CH_60,CH_70,CH_80,CH_90,CH_100,CH_110,CH_120,CH_130,CH_140,CH_150,CH_160,CH_170,CH_180,CH_190,CH_200,CH_210,CH_220,CH_230,CH_240,CH_250,CH_260,CH_270,CH_280,CH_290,CH_300,CH_310,CH_320,CH_330,EN100,EN200,EN300,EN400,EN500,EN600,EN700,EN800,EN900,EN1000,EN1100,EN1200,EN1300,EN1400,EN1500,EN1600,EN1700,EN1800,EN1900,EN2000,EN2100,EN2200,EN2300,EN2400,CH100,CH200,CH300,CH400,CH500,CH600,CH700,CH800,CH900,CH1000,CH1100,CH1200,CH1300,CH1400,CH1500,CH1600,CH1700,CH1800,CH1900,CH2000,CH2100,CH2200,CH2300,CH2400,CH2500,CH2600,CH2700,EN_1_zscore,EN_2_zscore,EN_3_zscore,EN_4_zscore,EN_5_zscore,EN_6_zscore,EN_7_zscore,EN_8_zscore,EN_9_zscore,EN_10_zscore,EN_11_zscore,EN_12_zscore,EN_13_zscore,EN_14_zscore,EN_15_zscore,EN_16_zscore,EN_17_zscore,EN_18_zscore,EN_19_zscore,EN_20_zscore,EN_21_zscore,EN_22_zscore,EN_23_zscore,EN_24_zscore,EN_25_zscore,EN_26_zscore,EN_27_zscore,EN_28_zscore,EN_29_zscore,EN_30_zscore,EN_31_zscore,EN_10.1_zscore,EN_20.1_zscore,EN_30.1_zscore,EN_40_zscore,EN_50_zscore,EN_60_zscore,EN_70_zscore,EN_80_zscore,EN_90_zscore,EN_100_zscore,EN_110_zscore,EN_120_zscore,EN_130_zscore,EN_140_zscore,EN_150_zscore,EN_160_zscore,EN_170_zscore,EN_180_zscore,EN_190_zscore,EN_200_zscore,EN_210_zscore,EN_220_zscore,EN_230_zscore,EN_240_zscore,EN_250_zscore,EN_260_zscore,EN_270_zscore,EN_280_zscore,EN_290_zscore,EN_300_zscore,EN_310_zscore,EN_320_zscore,EN_330_zscore,EN_340_zscore,EN_350_zscore,EN100_zscore,EN200_zscore,EN300_zscore,EN400_zscore,EN500_zscore,EN600_zscore,EN700_zscore,EN800_zscore,EN900_zscore,EN1000_zscore,EN1100_zscore,EN1200_zscore,EN1300_zscore,EN1400_zscore,EN1500_zscore,EN1600_zscore,EN1700_zscore,EN1800_zscore,EN1900_zscore,EN2000_zscore,EN2100_zscore,EN2200_zscore,EN2300_zscore,EN2400_zscore,CH_1_zscore,CH_2_zscore,CH_3_zscore,CH_4_zscore,CH_5_zscore,CH_6_zscore,CH_7_zscore,CH_8_zscore,CH_9_zscore,CH_10_zscore,CH_11_zscore,CH_12_zscore,CH_13_zscore,CH_14_zscore,CH_15_zscore,CH_16_zscore,CH_17_zscore,CH_18_zscore,CH_19_zscore,CH_20_zscore,CH_21_zscore,CH_22_zscore,CH_23_zscore,CH_10.1_zscore,CH_20.1_zscore,CH_30_zscore,CH_40_zscore,CH_50_zscore,CH_60_zscore,CH_70_zscore,CH_80_zscore,CH_90_zscore,CH_100_zscore,CH_110_zscore,CH_120_zscore,CH_130_zscore,CH_140_zscore,CH_150_zscore,CH_160_zscore,CH_170_zscore,CH_180_zscore,CH_190_zscore,CH_200_zscore,CH_210_zscore,CH_220_zscore,CH_230_zscore,CH_240_zscore,CH_250_zscore,CH_260_zscore,CH_270_zscore,CH_280_zscore,CH_290_zscore,CH_300_zscore,CH_310_zscore,CH_320_zscore,CH_330_zscore,CH100_zscore,CH200_zscore,CH300_zscore,CH400_zscore,CH500_zscore,CH600_zscore,CH700_zscore,CH800_zscore,CH900_zscore,CH1000_zscore,CH1100_zscore,CH1200_zscore,CH1300_zscore,CH1400_zscore,CH1500_zscore,CH1600_zscore,CH1700_zscore,CH1800_zscore,CH1900_zscore,CH2000_zscore,CH2100_zscore,CH2200_zscore,CH2300_zscore,CH2400_zscore,CH2500_zscore,CH2600_zscore,CH2700_zscore,EN_1_binary,EN_2_binary,EN_3_binary,EN_4_binary,EN_5_binary,EN_6_binary,EN_7_binary,EN_8_binary,EN_9_binary,EN_10_binary,EN_11_binary,EN_12_binary,EN_13_binary,EN_14_binary,EN_15_binary,EN_16_binary,EN_17_binary,EN_18_binary,EN_19_binary,EN_20_binary,EN_21_binary,EN_22_binary,EN_23_binary,EN_24_binary,EN_25_binary,EN_26_binary,EN_27_binary,EN_28_binary,EN_29_binary,EN_30_binary,EN_31_binary,EN_10.1_binary,EN_20.1_binary,EN_30.1_binary,EN_40_binary,EN_50_binary,EN_60_binary,EN_70_binary,EN_80_binary,EN_90_binary,EN_100_binary,EN_110_binary,EN_120_binary,EN_130_binary,EN_140_binary,EN_150_binary,EN_160_binary,EN_170_binary,EN_180_binary,EN_190_binary,EN_200_binary,EN_210_binary,EN_220_binary,EN_230_binary,EN_240_binary,EN_250_binary,EN_260_binary,EN_270_binary,EN_280_binary,EN_290_binary,EN_300_binary,EN_310_binary,EN_320_binary,EN_330_binary,EN_340_binary,EN_350_binary,EN100_binary,EN200_binary,EN300_binary,EN400_binary,EN500_binary,EN600_binary,EN700_binary,EN800_binary,EN900_binary,EN1000_binary,EN1100_binary,EN1200_binary,EN1300_binary,EN1400_binary,EN1500_binary,EN1600_binary,EN1700_binary,EN1800_binary,EN1900_binary,EN2000_binary,EN2100_binary,EN2200_binary,EN2300_binary,EN2400_binary,CH_1_binary,CH_2_binary,CH_3_binary,CH_4_binary,CH_5_binary,CH_6_binary,CH_7_binary,CH_8_binary,CH_9_binary,CH_10_binary,CH_11_binary,CH_12_binary,CH_13_binary,CH_14_binary,CH_15_binary,CH_16_binary,CH_17_binary,CH_18_binary,CH_19_binary,CH_20_binary,CH_21_binary,CH_22_binary,CH_23_binary,CH_10.1_binary,CH_20.1_binary,CH_30_binary,CH_40_binary,CH_50_binary,CH_60_binary,CH_70_binary,CH_80_binary,CH_90_binary,CH_100_binary,CH_110_binary,CH_120_binary,CH_130_binary,CH_140_binary,CH_150_binary,CH_160_binary,CH_170_binary,CH_180_binary,CH_190_binary,CH_200_binary,CH_210_binary,CH_220_binary,CH_230_binary,CH_240_binary,CH_250_binary,CH_260_binary,CH_270_binary,CH_280_binary,CH_290_binary,CH_300_binary,CH_310_binary,CH_320_binary,CH_330_binary,CH100_binary,CH200_binary,CH300_binary,CH400_binary,CH500_binary,CH600_binary,CH700_binary,CH800_binary,CH900_binary,CH1000_binary,CH1100_binary,CH1200_binary,CH1300_binary,CH1400_binary,CH1500_binary,CH1600_binary,CH1700_binary,CH1800_binary,CH1900_binary,CH2000_binary,CH2100_binary,CH2200_binary,CH2300_binary,CH2400_binary,CH2500_binary,CH2600_binary,CH2700_binary,EN_orig_Mean,CH_orig_Mean,EN_orig_std,CH_orig_std,EN_z_Mean,CH_z_Mean,EN_z_std,CH_z_std,EN_binary_sum,CH_binary_sum,EN_binary_Mean,CH_binary_Mean,EN_binary_1,EN_binary_0,EN_binary_-1,EN_ratings,CH_binary_1,CH_binary_0,CH_binary_-1,CH_ratings
11,521809,Is this okay? Or OTT?#,,,,-2.0,,,-3.0,,,,8.0,,,,,,,2.0,,,,,,0.0,5.0,,,,,,,,,,,,,-3.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4745356454159642,,,-0.8377314410414985,,,,0.9548750320752273,,,,,,,0.10542945448741901,,,,,,-0.37481541975134475,0.8074278018327173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6813946713796452,-0.11968243840104419,,,,,,-0.16679604700134615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,-1.0,,,,1.0,,,,,,,1.0,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6666666666666667,-1.0,4.226897995772629,1.7320508075688772,0.030108297031092673,-0.32262438559401185,0.7262047837337768,0.31159591059714564,1.0,-1.0,0.16666666666666666,-0.3333333333333333,3,1,2,6,0,2,1,3
12,388839,"Hi, <name>, I was just wondering why you did <url>. If in your opinion that text shouldn't be there, why not just delete it completely?#",3.0,,,-4.0,,,-5.0,,,,3.0,,,,,,,2.0,,,,,,-4.0,3.0,,,,,,,,,,,,,-6.0,0.0,,,,,,0.0,,7.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34777037938655886,,,-0.822637918177848,,,-1.2486078971381465,,,,0.1721905795545492,,,,,,,0.10542945448741901,,,,,,-1.3476187992586517,0.29361010975735174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3321961126157145,-0.11968243840104419,,,,,,-0.16679604700134615,,1.5584063636946022,,,,-0.06744751476636858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,-1.0,,,-1.0,,,,1.0,,,,,,,1.0,,,,,,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,,,,0.0,,1.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2857142857142857,0.0,3.8172540616821102,4.636809247747852,-0.35712344162696674,-0.02554314981797424,0.7535457610866412,1.0303893182875334,1.0,-1.0,0.14285714285714285,-0.2,4,0,3,7,1,2,2,5
13,206259,"Also, both <url> and <url> wikilink ""hiatus"", which goes to a disambiguation page. What meaning of the word did you intend?#",1.0,,,-2.0,,,-1.0,,,,-3.0,,,,,,,0.0,,,,,,3.0,0.0,,,,,,,,,,,,,-3.0,0.0,,,,,,-3.0,,-1.0,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028136762086291168,,,-0.4745356454159642,,,-0.42685498494485075,,,,-0.7670307634702647,,,,,,,-0.316288363462257,,,,,,0.35478711487913545,-0.4771164283556966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6813946713796452,-0.11968243840104419,,,,,,-0.7256711135772852,,-0.2378520091108978,,,,-0.2953735991492693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,-1.0,,,-1.0,,,,-1.0,,,,,,,0.0,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,,,,-1.0,,-1.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2857142857142857,-1.8,1.9760470401187074,1.3038404810405297,-0.29698604409765805,-0.41199476632362836,0.3725284028689288,0.2740172682737667,-1.0,-4.0,-0.14285714285714285,-0.8,2,2,3,7,0,1,4,5
14,394910,"I am puzzled by your ""fixing"" of the recursion formula at <url>. Why do you consider it important to put ''B''<sub>''k''</sub> ''before'' rather than ''after'' the binomial coefficient?#",-3.0,,,-6.0,,,-2.0,,,,-4.0,,,,,,,-4.0,,,,,,2.0,-1.0,,,,,,,,,,,,,-3.0,0.0,,,,,,-1.0,,-8.0,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6111304725142442,,,-1.170740190939732,,,-0.6322932129931746,,,,-0.9235676539744002,,,,,,,-1.159723999361609,,,,,,0.11158627000230871,-0.7340252743933794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6813946713796452,-0.11968243840104419,,,,,,-0.35308773585999254,,-1.8095780853157102,,,,-0.2953735991492693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,-1.0,,,-1.0,,,,-1.0,,,,,,,-1.0,,,,,,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,,,,-1.0,,-1.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5714285714285716,-2.8,2.5727509827123995,3.1144823004794877,-0.7314135048820329,-0.6518233060211323,0.4374793929836286,0.6783700745221228,-5.0,-4.0,-0.7142857142857143,-0.8,1,0,6,7,0,1,4,5
15,620687,"That's ""fucking consistent naming-schemers"", please. Unless there's some actual reason for a) restriction to highways, b) infeasibly small stub categories, and c) inconsistent capitalisation?#",-12.0,,,-11.0,,,-12.0,,,,-10.0,,,,,,,-10.0,,,,,,-1.0,-7.0,,,,,,,,,,,,,-10.0,-5.0,,,,,,,,-11.0,,,,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.049481750365449,,,-2.0409958728444413,,,-2.686675493476414,,,,-1.862788996999214,,,,,,,-2.4248774532106374,,,,,,-0.6180162646281714,-2.2754783506194762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.19993136759714,-1.1245632891267925,,,,,,,,-2.4831749751177727,,,,-1.8908561898295744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,-1.0,,,-1.0,,,,-1.0,,,,,,,-1.0,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,-1.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-8.75,3.9157800414902435,2.6299556396765835,-1.9940448831634006,-1.9246314554178199,0.6658977862903533,0.5856650761662894,-7.0,-4.0,-1.0,-1.0,0,0,7,7,0,0,4,4
16,506658,Hey <name> I have a quick question - do you do photo requests in NOVA and/or DC?#,5.0,,,6.0,,,2.0,,,,8.0,,,,,,,6.0,,,,,,3.0,6.0,,,,,,,,,,,,,-3.0,0.0,,,,,,0.0,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6674039966868266,,,0.9178734456315709,,,0.18945969920012096,,,,0.9548750320752273,,,,,,,0.9488650903867711,,,,,,0.35478711487913545,1.0643366478704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6813946713796452,-0.11968243840104419,,,,,,-0.16679604700134615,,1.1093417704932271,,,,0.38840465399943286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,,,,0.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.142857142857143,0.6,2.0354009783964297,2.8809720581775866,0.7282287181042931,0.1059746535421249,0.33724693154694774,0.6767177603299749,7.0,1.0,1.0,0.2,7,0,0,7,2,2,1,5
17,488272,Nothing messed up from where I'm sitting. What kind of messed up?#,5.0,,,3.0,,,-5.0,,,,-3.0,,,,,,,0.0,,,,,,3.0,-6.0,,,,,,,,,,,,,0.0,0.0,,,,,,-3.0,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6674039966868266,,,0.39572003648874526,,,-1.2486078971381465,,,,-0.7670307634702647,,,,,,,-0.316288363462257,,,,,,0.35478711487913545,-2.0185695045817935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030593230143575907,-0.11968243840104419,,,,,,-0.7256711135772852,,-0.9114488989129603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,-1.0,,,,-1.0,,,,,,,0.0,,,,,,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42857142857142855,-1.75,4.3149794459588815,2.0615528128088303,-0.4189407686568221,-0.44684892025871636,0.9849987996652436,0.43737918791244884,0.0,-2.0,0.0,-0.5,3,1,3,7,0,2,2,4
18,237849,"Regarding <url>, <url> says not to redlink in See also (asking people to also see something non-existing would be strange). Are you planning an article or misspelled an existing article?#",4.0,,,-3.0,,,0.0,,,,7.0,,,,,,,2.0,,,,,,2.0,3.0,,,,,,,,,,,,,0.0,-1.0,,,,,,-3.0,,-6.0,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5075871880366927,,,-0.6485867817969061,,,-0.22141675689652687,,,,0.7983381415710916,,,,,,,0.10542945448741901,,,,,,0.11158627000230871,0.29361010975735174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030593230143575907,-0.3206586085461938,,,,,,-0.7256711135772852,,-1.3605134921143354,,,,-0.2953735991492693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,-1.0,,,0.0,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.0,,,,,,-1.0,,-1.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.142857142857143,-2.4,3.132015933791495,2.3021728866442674,0.13522108930877583,-0.5465620087061319,0.4737192024507992,0.5183986961164698,4.0,-4.0,0.5714285714285714,-0.8,5,1,1,7,0,1,4,5
19,555289,"I was thinking on it, but one question: I see several articles either deleted or promoted to Featured Article after the oldid the sweeps uses. I'm assuming we simply ignore these?#",5.0,,,-1.0,,,1.0,,,,0.0,,,,,,,-1.0,,,,,,2.0,1.0,,,,,,,,,,,,,6.0,2.0,,,,,,0.0,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6674039966868266,,,-0.30048450903502233,,,-0.01597852884820296,,,,-0.2974200919578577,,,,,,,-0.527147272437095,,,,,,0.11158627000230871,-0.22020758231801385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2710096523285626,0.28226990188925516,,,,,,-0.16679604700134615,,0.43574488069116474,,,,0.16047856961653215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,-1.0,,,1.0,,,,0.0,,,,,,,-1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.0,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0816659994661326,2.449489742783178,-0.0831782454152938,0.3965413915048337,0.39047617035200655,0.5367411740289716,2.0,3.0,0.2857142857142857,0.6,4,1,2,7,3,2,0,5
20,622922,That is weird. What happens if you create Usor:Rolandus?#,7.0,,,0.0,,,0.0,,,,4.0,,,,,,,-1.0,,,,,,1.0,-2.0,,,,,,,,,,,,,3.0,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9870376139870942,,,-0.12643337265408042,,,-0.22141675689652687,,,,0.3287274700586848,,,,,,,-0.527147272437095,,,,,,-0.131614574874518,-0.9909341204310622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6202082110924934,-0.11968243840104419,,,,,,-0.16679604700134615,,,,,,0.16047856961653215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,,0.0,,,,1.0,,,,,,,-1.0,,,,,,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2857142857142858,0.75,3.147183169877773,1.5,-0.09739728760678622,0.12355207382665878,0.6269063236390027,0.3612459660592034,1.0,1.0,0.14285714285714285,0.25,3,2,2,7,1,3,0,4
21,342386,I think we're going to just have to agree to disagree on whether it is a sub genre or fusion then! Can we at least agree to leave the three genres on Dookie as they are?#,12.0,,,,,,7.0,,,4.0,,,,4.0,,,,-1.0,,,,-6.0,,,,3.0,,3.0,1.0,,,-9.0,,,,,,,,-6.0,,-8.0,,,,2.0,,,,,-5.0,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7861216572377634,,,,,,1.2166508394417406,,,0.5564762041435385,,,,0.584273498588771,,,,-0.527147272437095,,,,-1.1979028467489914,,,,0.2633973058015544,,0.4668723191826717,-0.031195026915964142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9613776627264319,,,,,,,,-1.7501243765594348,,-1.7298847106449615,,,,0.3999034669088019,,,,,-0.9791518522979715,,-0.8577492032361056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,-1.0,,,,-1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,-1.0,,-1.0,,,,1.0,,,,,-1.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,-4.833333333333333,5.0,3.9707262140150976,0.34639407536599875,-1.1463973897593505,0.8833733594420354,0.879939970482878,5.0,-4.0,0.5555555555555556,-0.6666666666666666,7,0,2,9,1,0,5,6
