Num,Id,Request#,Label1,Label2,Label3
768,276582,I see you've created the page <url>. Are you by any chance related to the Hondo Hurricane?,0,0,0
769,468308,"Thanks for telling me. Do you just perform the rename, and I then re-create the account to take it for myself?",0,0,0
770,581650,"I just checked several of the most important Russian writers and painters and was shocked to see that some very important ones (and also well-known in the Western world) are as yet not in scope of the Biographies Project (think <url>, <url>, <url>, <url>, <url> and <url>). Which raises the question, how many more important persons are not in scope?",1,0,0
771,521601,I've been saying it has to win that award for a few weeks :) I'd be very shocked if it didn't win. Who hands out that particular award?,1,1,1
772,55859,Thank you for reverting vandalism on my page. How did you catch it so fast?,1,1,0
773,160238,I have made a Ukrainian version. Were would you like me to email it to?,0,0,0
774,344279,<url> Am I missing something?,1,1,1
775,619047,LOL what did he say in the press???,1,1,1
776,623156,"If the procedure for Article for Deletion/copyvio is the same, that could certainly be possible. Can you please provide a link to the appropriate pages/templates in that language?",0,0,0
777,515371,I don't recall. Is there something there that could damage my computer?,0,0,0
778,625975,<name> I still don~t understand. Are you saying Antonio Rumeu de Armas is a primary source BUT Samuel Elliot Morison is not a primary source?,1,0,0
779,628881,What do you mean? How am I supposed to vindicate myself of this ridiculous accusation?,0,0,0
780,428651,"Yes, I can vouch for <url> since she taught me when I was doing my undergrad! :) Have all these been restored?",0,1,0
781,192825,"<name> told me it with the reasons of what I put in my edit summary, so if you need a better explanation ask him. I left Billboard Hot 100 as Billboard Hot 100 because that's the exact name of the chart?",0,1,0
782,348100,"Hi, I'm new to RC patrol, and I was wondering how you do the 'reverted edits by X to version by Y' edit summary. Is there a shortcut to reverting an edit?",0,1,0
783,72875,"You are being very insulting on <url>. Can't you just trust the strength of your arguments, instead of insulting people who are doing their best to help improve Wikipedia?",0,1,0
784,625513,"Unfortunetally, I have no experiance with this kind of thing, nor have the program you discribed. Maybe we should find a user that can?",0,0,0
785,3362,"I've created <url>, which I expected to be a 3-line stub - amazing what these little lumps of rock have to say for themselves. Could you provide a translation of the name?",0,1,0
786,414652,"I see you ended the Article for Deletion on <url> and removed the tag. Will you remove it on the other two articles that were proposed along with it, <url> and <url>?",0,0,0
787,28653,One other question I have is that the ''Wikipedia'' article states that his 1968 paper had been first rejected by American publications before it was accepted by the British one. Would you happen to know why?,0,0,0
788,221030,"On another note, I'm going to assume that you were the one who also added ridership data for various LIRR stations, am I correct? If so, could you kindly point me towards your source?",0,1,0
789,367423,I'm afraid I don't understand what you are asking. Could you perhaps try to explain it in another way?,0,0,0
790,277958,"In what way do the GMTV images, such as <url>, conform with the guidelines at <url>? Where is the statement on the website saying that it is a press kit, and the images can be reproduced?",1,0,1
791,621651,It just doesn't make sense (to me) that we use a manga spelling for one name but a Simmons' spelling for another. Can't we just go along with Simmons on this one?,0,0,0
792,63171,Any idea what happened here <url>? Buffer overflow because my comment was too long?,1,0,0
793,454188,"<person> - sorry about that, those situations are confusing. Maybe Twinkle uses, or behaves like, rollback?",0,0,0
794,143501,I'm see about the new Version 0.7 - which stated should FINALLY be published soon... When the exact date it published? Is there anything that I can help?,0,0,0
795,135767,yeah that's what I mean. how do i get the .ogg file from Audacity into the actual article?,1,0,1
796,590458,"Ok, that's no problem. Can you recommend any other users who would be able to train me?",0,0,0
797,133738,"So your argument is that as long as you follow the "rules," nothing else should matter? That if it's legal it's OK?""o your argument is that as long as you follow the "rules," noth"" your argume",0,1,0
798,174625,I'm wondering why you've removed this category from <url>'s page? Is he no longer part of the council?,1,0,1
799,98675,"Hi, <name> Do you want to participate in <url>?",1,0,0
800,411440,"Thanks, but I've already read those essays. Did you have anything to say yourself, personally?",1,1,1
801,421459,"I'm loathe to come running to an admin, but <name> is just making the same edits that I had undone before and made objection to on the talk page without any attempt to address the previous objections on the talk page. Now what?",0,0,0
802,108642,"Apologies again, though. If I tell a fart joke, will you forgive me?",0,1,0
803,619971,That's a good idea. What about army and corps HQs though?,0,0,0
804,483027,"I have an e-mail set up in wikipedia, but I normally keep it disabled. Are you online right now?",0,1,0
805,278494,"I very much disagree that the article that was deleted was advertising; I have never bought anything from his store as a matter of fact, but I do know that his is one of the most used online Judaica shops out there. What can I do to make the article acceptable?",0,1,0
806,213314,"What, you are saying that nothing published at mises.org is a reliable source? What is your basis for asserting that?",0,0,0
807,451556,"Here's my current warning to him: <url>, and the diff<url>, which also included adding lengthy honorifics to Barelvi scholars. Do we need to see more of a this-week pattern of POV-pushing and hate-speech, or can he be blocked for clear and consistent malicious intent?",0,0,0
808,117167,"I did notice your initial post to my talk page, but five minutes later it was removed by <url>. Is this a shared IP address?",0,1,0
809,624756,I know what the band Rush is. I'm just wondering if you were joking or didn't know the user was referring to Rush Limbaugh?,0,1,0
810,244209,Thank you. So what did I do to earn the tea?,0,1,0
811,627165,"I'm not finding the name change request at <url>, nor does there appear to be such an edit under the "Rogerboas" account name. Did you posti t while logged out, perhaps?""'m not finding the name change request at <url>, nor does there app",0,0,0
812,620101,"I see your point, but my real issue was wanting to add the 'too much trivia' tag as all these 'minor aspects' need to be integrated into the relevant sections (I'll have a go myself if I get time). Isn't it possible to create a 'pop culture references' section and then siphon it off into a separate page when it gets too big?",1,0,1
813,125408,"How about saying that the fastest flow is near the deepest part of the channel, and that in most meanders this is near the outer bank? What do you think?",0,0,0
814,150081,"One thing I noticed though is that the letter rows ("0-9", "A", etc) look a bit strange when the table is sorted using a non-alphabetic criteria. Do you think we need them at all?""ne thing I noticed though is that the letter rows ("0-9", "A", etc) look a bit strange when the table is sorted using a non-al""e thing I noticed though is that the letter rows ("0-9", "A", etc) look a "" thing I noticed though",0,0,0
815,622981,That incident is already mentioned in the <url>. Why do you insist on redundantly adding it?,0,0,0
816,454482,"Owing to your status as an active wikipedian, I'm not yet reverting your edit to this article. But what sense is it to move his birth location from the birthdate position in line one, to the top of (a newly formed) paragraph 2 which then (continues from the former paragraph 1 subject) takes off on a subject entirely unrelated to his birth?",0,0,0
817,223343,You're right that few users are as plugged-in to these developments as we are. Maybe I could provide a handful of links as examples?,0,0,0
818,622385,I have made changes to <url>. Is that acceptable?,0,0,0
819,271917,"It should be possible to export from mathematica to eps I believe, or even to other formats, like png or gif (maybe from the "File" menu). Could you try and see if it works?""t should be possible to export from mathematica",0,1,0
820,104189,"Hello <name> - just wanted to let you know I've changed this template, <url>. It looked like your last edit was a mistake?",0,0,1
821,488723,"I notice that you're adding <person> to places of histrical significance, but in some cases they are not listed on the <url>. Are you trying to follow the list, or expanding it to places that perhaps should be on the list?",0,1,0
822,399739,Hi. Are you ready to start the Request for Adminship?,0,0,0
823,625186,I apologize if I have misunderstood. Are you not an acknowledged devotee of Prem Rawat?,0,0,0
824,628496,"I see you've just placed a deletion request on your user page, but this page has no history and hasn't been edited previously. Did you mean to place it on the article you created, <url>?",0,1,0
825,191470,"You just made <url> to <url>, which I reverted. Did I overlook a good reason for your action?",0,1,0
826,623440,"As a rough look over, the splits look ok to me (although yes, more discussion before forking is generally a good thing). If you think there are serious problems with them, why not just address it on the talk page?",0,0,0
827,624421,"ummm, it's a soft redirect. A placeholder for a future page ... Is there a problem?",0,0,0
828,218342,"Hi, noticed you removed categories on defunct/renamed schools. Why do you think them unnecessary?",0,0,0
829,164962,"I'm getting a little nervous that the Featured Article candidates's not attracting much attention. You know Featured Article candidates much better than I do, should I be worried yet?",0,0,0
830,484983,"Somewhere I've got a Twins program from a few years ago that had a cover-story interview with Harmon Killebrew. Would that be a valid source, or would a game program's here-today-gone-tomorrow nature raise questions about it?",0,0,0
831,317892,"it was not the first fully automated space docking operation with a space station, like I said progress does it all the time, they use the same system made by the russians. Can you find a source for that?",0,0,1
832,620145,You are welcome. Do i correctly understand that you plan to use the <url> account as your primary account from now on?,0,0,0
833,620469,"I vote that they stay, given that even though they're not "Recurring" in and of themselves, they're part of a recurring phenomenon, which is Stephen doing "Better Know a District" spin-offs. So, maybe we should re-group them under a heading of "Spin-Offs" in the "BKaD" section?"" vote that they stay, given that even though they're not "Recurring" in and of themselves, they're part of a recurring phenomenon, which is Stephen doing "Better Know a District" spin-offs. So, maybe we should re-group ""vote that they stay, given that even though they're not "Recurring" in and of themselves, they're part of a recurring phenomenon, which is Stephen doing "Better ""ote that they stay, given that even though they're not "Recurring" in and of themselves, they're part of""te that they stay, given that even though they'r",0,0,0
834,456341,There is a QB at camp today wearing #1. I saw him in footage on NFL Network. Who is he?,0,0,1
835,476248,"How does it look? Also, did you read my inquiry <url>?",1,1,1
836,186097,"Good job working on the list, thanks. Could you make sure you move them from "To do" to "Done" when you finish?""ood job working on the list, than",0,0,0
837,251401,"Hey, I saw you edited the Dark Tower Series page. I was just wondering if you were a fan of the series?",0,1,0
838,135076,"I'm happy to help! After all, what's the point of acquiring knowledge about a process if I don't use that knowledge to help others?",0,0,0
839,329098,"Would you be willing to do another pre-Featured Article candidates review of a different article for me? Specifically, the "John J. Tigert" article?""ould you be willing to d",0,0,0
840,465021,I'm afraid that images are not an area I work in. What would be the rationale for deleting these?,0,0,0
841,626344,"Thanks. Does it happen to say anything about his marriage to Paula, as in when it ended?",0,0,0
842,620320,"It's not bizarre and random because I believe it violates the policies of <url> and <url> as its using Wikipedia for non-Wikipedia related projects. You say it's a sandbox for your new Wiki, why not put the sandbox ON that wiki?",0,0,0
843,625649,"Alf has a large <url> in Germany. How on earth do you know that he is a character "almost no one knows about" Where you get your f'n info?""lf has a large <url> in Germany. How on earth do you kn",0,0,0
844,218759,Is it OK that I don't edit wikipedia? It's because lots of other people have done it but I don't want to so can I still go on?,0,1,1
845,618840,"OK, I'll bite. How is ''Matt "Dirty" Sanchez'' to be construed as anything other than a personal attack?""K, I'll bite. How is ''Matt "Dirty" Sanchez'' to be construed as anything "", I'll bite. How is ''Matt "Dirty" Sanchez'' "" I'll bite. How i",0,0,0
846,384089,Maybe the area that is now the Chakma Autonomous District Council was (or is?) located within the Lawngtali district?,0,0,0
847,273534,Stole ur flag for my page. that ok?,0,0,0
848,120669,"Unfortunately, I'm still worried this may not be enough to avoid arguments. <url> says "A separate rationale must be provided each time the image is used in an article." Should we just copy the tag for every article using the logo?""nfortunately, I'm still worried this may not be enough to avoid arguments. <url> says "A separate rationale must be provided each time the imag""fortunately, I'm still worried this may not be enough to",0,0,0
849,425559,"Thanks, but I am now having trouble finding it. Any suggestions?",0,0,0
850,325596,"You added partisan colours for the early Chancellors (such as a conservative blue colour for Bismarck); as the early Chancellors were not attached to any political party, and the "party" given is merely an approximate indication of their political leanings, I'm not sure if this is a good idea. Also, why did you remove the partisan colour from the last part of the table (the Republic)?""ou added partisan colours for the early Chancellors (such as a conservative blue colour for Bismarck); as the early Chancellors were not attached to any political party, and the "party" given is merely an ap""u added partisan colours for",0,1,1
851,621105,"Crap, I'm sorry, I didn't realize someone was working on it, and it's done now, sorry to get your hopes up. No dramas?",1,0,0
852,623175,This is great so far! What do you feel you need help with?,0,0,0
853,122952,"I don't get the "defaultsort" edit you mention - can you link me to a specific edit showing this? Also, if I rename the template will it be automatically changed on the relevant coaches' pages or do I need to do this myself?"" don't get the "defaultsort" edit you mention - can you link me to a specific edit showing this? Also, if I rename the template will it be automatically changed on the relevant coaches' pages or do I need to""don't get the "defaultsort" edit you mention - can you link me to a specific edit showing this? Also, if I rename the template will it be automatically changed on the relevant coaches' pages ""on't get the "defaultsort" edit you mention - can you link me to a specific edit showing this? Also, if I rename the template will it be automatically changed on the relevant c""n't get the "defaultsort" edit you mention - can you link me to a specific edit showing this? Also, if I rename the template will it be automatically changed on t""'t get the "defaultsort" edit you mention - can you link me to a specific edit showing this? Also, if I rename the template will it be automatically ""t get the "defaultsort" edit you mention - can you link me to a specific edit showing this? Also, if I rename the template will it be aut"" get the "defaultsort" edit you mention - can you link me to a specific edit showing this? Also, if I rename the template will""get the "defaultsort" edit you mention - can you link me to a specific edit showing this? Also, if I rename the temp""et the "defaultsort" edit you mention - can you link me to a specific edit showing this? Also, if I rename ""t the "defaultsort" edit you mention - can you link me to a specific edit showing this? Also, if I "" the "defaultsort" edit you mention - can you link me to a specific edit showing this? Also,""the "defaultsort" edit you mention - can you link me to a specific edit showing this? ""he "defaultsort" edit you mention - can you link me to a specific edit showing th""e "defaultsort" edit you mention - can you link me to a specific edit showing"" "defaultsort" edit you mention - can you link me to a specific edit showi"""defaultsort" edit you mention - can you link me to a specific edit show""defaultsort" edit you mention - can you link me to a specific edit show""efaultsort" edit you mention - can you link me to a specifi""faultsort" edit you mention - can you link me to""aultsort" edit you mention - can you l""ultsort" edit you mention - c""ltsort" edit you ment""tsort" edit yo""sort" ed""ort",1,0,0
854,262832,"I've had a go at sorting out markup for footnotes. Also many (most) of the external links were either direct-links or indirect-mentions of single research papers; I've worked these up where possible, but should they be moved from "External links" to "References" or better still to relevent place in the artice as footnotes?""'ve had a go at sorting out markup for footnotes. Also many (most) of the external links were",0,0,0
855,403979,"While half-inching a citation from <url> to use elsewhere, I was reminded what a good article it is. Are you planning to take it to Featured Article candidates at any point?",0,1,1
856,128270,Can you give me a general description of <url>? Does it mention anything about making movie?,0,0,1
857,48392,"Hi <name> I normally make only trivial changes, but I've just found it necessary to do two hook rewrites. Could you check, please?",1,1,1
858,621018,"Thank you! Was I the only one who found Lima's tone to be, to say the least, unpleasant?",0,1,0
859,621114,And what did I do wrong???????????????????????,0,0,0
860,620266,"Yes, I'd seen your note, but it looks as though all five of those edits were made by users other than Terra. Do you have any reason to suspect they are his sockpuppets?",1,0,0
861,372520,"Which seems to be exactly in line with my point about album covers. If you were referring only to logos, could you please qualify why they should be treated differently?",1,1,0
862,227647,"Found this awesome shot of a <url>, but cannot figure out how to make the picture show on the English language <url> page. Any clues?",1,1,0
863,619321,Ahhhh... My apologies. You wouldn't be using the google toolbar perchance?,0,1,0
864,75733,I saw your motorcycle map for Daytona. Could you do one for Indianapolis?,0,0,0
865,475559,I styled the page to look like <url>. What are your thoughts?,0,1,0
866,509049,Then no one ever sees that page? Isn't it the login page?,0,1,0
867,542167,"Thanks for reverting <url> - that was actually me, unlogged in. OK if I re-revert?",0,0,0
868,262261,"Meh - perhaps not, and they will most likely be closed as renames, but I figured another week to allow anyone who wants to to comment wouldn't hurt anything since you as the nominator were the only one who had commented so far. Is there something I missed, or a hurry to get these quickly renamed?",1,0,0
869,89254,"From my reading of the entries, the Japanese force in <url>/South <url> & the <url> appears to have been the <url>, rather than the <url>. Does that sound right?",0,1,0
870,525643,"Hi <name> regarding 'your' article on <url>, I think the classification as "hexose deoxy sugar" is clearly wrong, it would be rather something like "methyl ether of a branched heptose dideoxy sugar" but I'm not sure how chemists usually refer to such substances. Could you shed light on the issure?""i <name> regarding 'your' article on <url>, I think the classification as "hexose deoxy sugar" is clearly wrong, it would be rather something like "methyl ether of a branched heptose dideoxy sugar" but I'm not sure how che"" <name> regarding 'your' article on <url>, I think the classification as "hexose deoxy sugar" is clearly wrong, it would be rather something like """<name> regarding 'your' article on <url>, I think the classification as """",1,1,1
871,211134,"I'm going to try and hurry the <url> article through both GA and Featured Article to see if I can get it as the Featured Article on the Main Page in time for its 20-year anniversary on October 18, 2009. Care to help a little or a lot?",0,0,1
872,177507,"Thanks for the articles on South African cricket teams - I was planning to do them myself but I really appreciate that you've done them. By the way, where did you find the information on what regions the teams represent?",0,0,0
873,625109,"No, of course I never did. So why do you keep writing about "scorning others's sensitivities" when such a thing was never suggested?""o, of course I never did. So why do you keep writing about "scorning ot"", of course",0,0,0
874,624167,"I kind of agree. Are you planning on actually editing Wikipedia, or is your whole purpose here to promote this ... study (or whatever it is)?",0,0,0
875,288514,"Thank you for your time, but, perhaps; If I give you the iformation and images and such for Lord Strachan, could you maybe make it? It shouldn't be that hard to find info, or images, but I already have them, so if I give you this stuff, perhaps could you do it?",0,1,0
876,356719,"Well, to delete, I would have to nominate it for Vote for Deletion, is that not true? Or can you just directly delete it yourself?",0,0,0
877,471390,PS. Is <url> more relevant to explain the analogy?,1,0,1
878,535512,"And, btw, are you from Sevilla or its vicinity? How often do you visit Spain?",0,1,0
879,23281,To ''Arbcom''? Aren't we being a bit dramatic here when other forms of dispute resolution have not been tried?,0,1,0
880,621241,"We? Which "we" would this be?""e? Which "we" woul""? Which ",0,0,0
881,440673,"As I suspected, user CBERLET reverted my work on the recruitment section -- he just spouts JARGON as a magic-keyword and hits his button. What am I supposed to do about this?",0,0,0
882,610652,"I was wondering, why did you do that, create that new cat and then add it to the polanski without any discussion at all? Have you read the polanski talkpage and seen the lengthy discussion regarding the cats there?",0,0,0
883,461436,That sounds to POVish to me <url>. What do you think?,1,0,0
884,619213,"If you're not going to reply then I will undo the edit. Again, why have "Fictional martial artists" over the sub-cat "Anime and manga martial artists" and not use alphabetical order?""f you're not going to reply then I will undo the edit. Again, why have "Fictional martial artists" over the s"" you're not going to reply then I wil",0,0,0
885,569437,"Not according to the history on <url>. Can you give me a link to follow, please?",0,0,0
886,621208,"Hi, what was the image you are having problems with? Was it <url>?",0,1,0
887,622124,"I understand ''your'' position, however I disagree with it, even regarding the spirit. <ins>Mostly because I don't see linking something as modification of the quote, therefore it's a moot point, even when coupled with bracketed additions.</ins> Perhaps we should see<ins>k</ins> comments from additional editors?",1,1,1
888,467055,"You recently edited this page. It is my view that this page is just a corporate marketing listing, there are several hundred companies that do the same job yet are not listed in Wikipedia - Do you not think that this is advertorial?",0,1,0
889,11071,"Hi <name> - the above has led me to two native Danish speakers on the English wiki - <url> and Saddhiyama--<url> - the first is " very active on naval articles." and has just translated HMS Falcon (1802) for Danish Wiki<url>. Thoughts?""i <name> - the above has led me to two native Danish speakers on the English wiki - <url> and Saddhiyama--",1,0,1
890,363579,"I read his note, and you should know that as I responded to it and then you responded to me. So where did the doubt come in regarding that matter?",0,0,0
891,536478,"On another subject, have you finished the books I suggested? Want more?",0,1,1
892,159706,I think this is a clear case of <url> . What do you think?,0,0,0
893,629111,It looks like it was carved out of both Ochamchira and Gali but I'm not sure whether that's actually the case. Do you?,0,0,0
894,483364,<person> is apparently caught up in that rangeblock. Can you help him out?,0,0,0
895,570742,"Yeah, but playtime is over. Find some articles to edit, yes?",0,0,0
896,622206,"A follow-up question: How far away from the true ridge does the watershed extend, using your looser definition? Is it the entire hillside entire you enter a channel?",0,0,0
897,330322,"Thank you so much! I hope it's allright if I move it to my front page, at least when the talk has to be archived?",0,0,0
898,288077,"I was at the library today looking through the back issues of ''Mojo'' and found a career-spanning Chili Peppers article from 2004. I read most of it, but I can go back next week and cite from it. Is there anything you want me to look for?",0,0,0
899,606749,Made a bunch of changes to the <url> article. What do you think?,1,0,0
900,588119,I have done every thing you have asked and I have attempted to gain a better understanding of how to do this in the future. Please tell me exactly what I can do to prove my ownership?,0,0,1
901,104306,"thanks for working on that. but... what is the difference between what you added to the intro, and what was already written below?",0,0,0
902,331208,Indeed... The trolls just keep coming. Are you aware of content of the <url>?,0,0,0
903,99431,Noooo! Can I ask why you think you've lost the enthusiasm?,1,1,1
904,549002,The other possibility is that it's just fringe history. I'll take a look over the few resources relating to ''Texas'' that I have and see whether that is the case?,0,0,0
905,184927,"I have, and they have not responded in one week. How long should I give it?",0,0,0
906,462901,"I note also that so far you seem to be the sole editor who favors deletion, while several have favored retention of the article, possibly with editing. Could it be that your view does not command consensus?",1,1,0
907,476114,Have a look at the edit to <url>. Is this page even a dab?,0,0,0
908,624873,"Sorry, no admin powers. If serious bring to the admin noticeboard?",1,1,1
909,137,"I think there are enough clues ;-) Seriously, it could be '''Engine Arm Canal''', if you wish. Is there pedestrian access from a nearby street, or only along the towpath?",1,0,0
910,470794,"I'm also confused as to why the <url> article is linked to the PNG file, but that that file is "not there", but seems to redirect in some way to the SVG file. Has the PNG file been changed to SVG and the link from the article not changed?""'m also confused as to why the <url> article is linked to the PNG file, but that that file is "not there", but seems to redirect in some way t""m also confused as to why the <url> article is ",0,0,0
911,52489,It's amazing how selective our memory can be. How's the project going along?,1,1,1
912,620432,How are these inconsistent with the traditional account of the origins of the Torah involving redactions as late as Ezra? Why do we need bizarre hypotheses about documents being interwoven that are contrary to all known examples of how books are written?,0,0,0
913,596859,"See <url>. I've made them, can you help fill them out and place them in the articles?",1,0,0
914,624652,I'm also having to use your link. Perhaps we should change the main page link to use the megaupload until we know that the main website is up?,0,0,0
915,485158,"Hey there, just curious if the changes made to the GA Nomination for Dan Brouthers were sufficient for pass. If not ready for pass, anything else I can do to expedite the process?",0,0,0
916,32678,"That's basically what our members have said, not necessarily my opinion. Anything I miss?",0,1,1
917,138706,Thank you very much for fixing the broken references in <url> and related articles. Are you planning to fix them in <url> as well?,0,0,0
918,20669,"I am puzzled that you just deleted the file 'harry potter stamps'. This file seems to have existed for two years without deletion, so perhaps you could explain the grounds for speedy deletion?",1,1,1
919,416937,Still doing vandalism reverts by hand I see. Need any help?,1,1,1
920,560988,"Page has been locked - as the only real place to report issues the government experiences is on the Prime Minister of the time's page, I find it quite simply a 'whitewash' to have the AWB/cole enquiry section on his page, there since it happened, removed a few months before the election. Your views?",1,0,0
921,481612,See my answer in <url>. Is there some problem?,0,0,0
922,463412,I added a clarifying sentence to my user page <url>. Do you think it distills the essence?,0,1,0
923,625145,"Unfortunately I think <url> may also add that material; I am not familiar with Citizendum, though, but I will look at it. If Citizendum has the same policies regarding primary, secondary, and tertiary sources, then why not criticize both Wikipedia and Citizendum?",0,1,0
924,425115,"I'd be glad to help, if you like. How should we divide it, by section or by criteria?",0,0,0
925,525844,"I cannot open the BBC link, it was <url>. What if '''E'''arth and '''M'''oon, if upper case first letter, should the word "the" be added?"" cannot open t",0,0,0
926,20199,Well I came to the same conclusion as <name> Perhaps a trip to the talk page is in order?,0,1,0
927,611882,I am confused as to <url> where it claism you moved it from <url> and it is currently added to <url>. The Request for Commentn had been previously closed as allow?,1,0,0
928,624518,"Thanks, I've PNG-ised these, and they look quite a lot better (to me, anyway!) &mdash; "cbc decryption.png" was missing; I don't suppose that's easily available, for completeness?""hanks, I've PNG-ised these, and they look quite a lot better (to me, anyway!) &mdash; "cbc ""anks",0,0,0
929,628764,Sigh. Was this renewed attack necessary now?,0,0,0
930,211903,"I managed to find full squads for the <url> - among others - but I'm finding one of the players hard to identify. Do you know who Mura is, on Marseille's bench?",0,1,0
931,189345,Same with the vandal over at <url>. I don't think enough people watch that page to get a consensus on protecting that page--what can be done in the meantime?,1,0,0
932,436627,"I'm new. Is the Editing User Talk section the right place to see if an article (not mine) can be rated "Feature Listed" or "Feature Article"?""'m new. Is the Editing User Talk sect",1,0,0
933,398548,"Sorry, I will check into this next week. Have you preserved UTF-8 (see comments on top of the wikEd code)?",0,1,0
934,349991,"In any case <url> should have just been me saying "hey, could use some help" and maybe one or two short replies of "sounds good, I'll help" or "make sure you do XYZ", but instead TT2011 again tried to turn it into another discussion. Can we collapse it to save bulk?""n any case <url> should have just been me saying "hey, could use some help" and maybe one or two short replies of "sounds good, I'll help" or "make sure you do XYZ", but instead TT2011 again tried to turn it into an"" any case <url> should have just been me saying "hey, could use some help" and maybe one or two short replies of "sounds good, I'll help" or "make sure you do XYZ", ""any case <url> should have just been me saying "hey, could use some help" and maybe one or two short replies of "sou""ny case <url> should have just been me saying "hey, could use some h""y case <url> should h",1,1,1
935,52743,That should be good now. Except isn't it el-Senussi not El Senussi?,0,1,0
936,40293,"Hi <name>, thanks for adding a source to the timetable as a reference for the destinations served. But how do you know that Sharjah and Istanbul are operated as charter flights?",1,0,0
937,555924,I think <url> will require checkuser intervention. How do I relist it?,1,0,0
938,387090,"Thanks for your participation. Just out of curiosity, is a site preference for color over black and white explicitly indicated on some guideine or policy page?",0,0,0
939,325029,"Sorry, another issue has taken my attention, and I don't think I can get to this task. Since you are running AWB, and have thought through how to do the regexes, is there a reason you can't make the heading change yourself?",0,1,1
940,630266,"I'm pretty sure I didn't violate 3RR unless there's another revert I'm missing. Does replacing the "/" in <tt><ref name=missingref /></tt> when replacing a deleted reference count as a revert?""'m pretty sure I didn't violate 3RR unless there's another revert I'm missing. Does replacin",0,1,0
941,221864,I'll take a look. Can you give me an example?,0,0,0
942,627287,"<url> - You made a bold edit, I reverted and now we discuss. Is there a reason why the Wikipedia editor generated filmography should be deleted and replaced by a link to an outside site?",0,1,0
943,2943,In the summer (June-July) I am going to work on the ''Messiah'' article. Would you like to be in on this?,0,0,0
944,626372,I see you added a <person> licence to the image but I don't see any evidence from the source provided that this licence is proper to the image. Where do you see that this is the correct copyright licence for the image?,0,0,0
945,296600,I had some problems updating images in the <url> Featured Article candidates. The images are uploaded both on Wikipedia and on Wikimedia Commons under the same name ... how do I get the links on the page to connect to the Wikimedia images rather than the Wikipedia ones?,0,0,0
946,562572,"Did make me smile....a dreamtime legend of a tiger in WA of all places. Seems a long way to walk, even when there was a land bridge ?",1,0,1
947,480243,I'm finding that I'm not able to access any of the DPL-related pages on the Toolserveru2013I get an error message or a blank pageu2013but somehow the Dab Challenge results are still being updated by your bot. Do you know what's going on?,1,0,1
948,164477,"Hi, do you mind if I move your hook to go live on 26/27th? The GLAM WIKI conference could do with being highlighed by a non US/UK hook?",0,0,0
949,434360,"In the ACR for <url>, you mentioned that you had concerns with my writing style and were wary of supporting it. Can you specifically clarify what content in the article you had grammatical concerns with so I can make the needed improvements and gain your support?",0,1,0
950,234011,"thanks for the reply. Would it contradict any guidelines to change it everywhere to "TWO SQ BRACKETS" NEWNAME|the name relevant in the article "TWO SQ BRACKETS" (with the hope that the name won't change again before the article is created)?""hanks for the reply. Would it contradict any guidelines to change it everywhere to "TWO SQ BRACKETS" NEWNAME|the name relevant in the article "TWO SQ BRACK""anks for the reply. Would it contradict any guidelines to change it eve",0,0,0
951,470945,Sure. A redirect how though?,1,0,1
952,481136,What are you having a problem with? Are you having trouble with the ssh authentication?,1,1,1
953,318287,Thanks for your reply. I've tried to incorporate the references into the article; how is it now?,0,0,0
954,44807,"Hello, I'm with the project of turning the list <url> hat is the same list in English, but in another language, and more link for azure. I have a problem, <url>, could you help me?",0,0,0
955,618861,"Very well I won't contact you anymore. <name>, whatever happen to the spirit of collaboration?",0,0,0
956,417932,"Regarding <url>, the alumni should be alphabetized and Tom DeLonge did go there. Why would you undo my edit?",0,0,0
957,148641,"Haha, I'd imagine so! Which one is up next, out of further curiosity?",0,1,0
958,214450,I'm afraid <url> is slightly under the 5x expansion threshold. Could you please see my comments at <url>?,0,0,0
959,486441,"I understood just fine, but wasn't at my computer. Are you in a hurry?",0,0,0
960,524994,"Thanks for the infomative reply -- I wasn't really questioning your putting the image in the infobox; appearance-wise I don't think it makes much difference. It is better, though, I think, to have the thumbnail indicator -- Is it possible to have that inside the infobox?",0,0,0
961,543996,Just noticed the compact on the evolution talk page. Are you going to reframe the discussion?,0,0,0
962,391778,"Um, I'll check it out, 141.158.210.110, but I haven't had a lot of edits (if any) on that article. In the mean time, why not <url> and join the Wikipedia community?",1,1,0
963,622829,"Hope that you don't mind, I modified your comment in the Craig intro, using a nice new template that I found. Check it out: what do you think?",0,1,0
964,486533,It seems like the bot hasn't made any contributions in quite a while. Is something wrong?,0,0,0
965,106347,"in this case the noun has to be capitalised, so "Erdene Zuu monastery" would be "Erdene Zuu Monastery". And why did you move <url>, what other monastery with this name exists?""n this case the noun has to be capitalised, so "Erdene Zuu monastery" would be "Erdene Zuu Monastery". And why did you move <u"" this case the noun has to be capitalised, so "Erdene Zuu monastery" would be ""this case the noun has to be ca",0,1,0
